gender,age,number_of_kids,day,online_hours
MALE,59,1,14,7.05
MALE,59,1,16,5.666666666666666
MALE,59,1,19,6.733333333333333
MALE,59,1,20,7.633333333333334
MALE,59,1,21,3.833333333333333
MALE,36,0,1,3.0
MALE,36,0,2,1.5333333333333332
MALE,36,0,5,3.633333333333333
MALE,36,0,6,1.0666666666666667
MALE,36,0,7,3.283333333333333
MALE,36,0,8,3.65
MALE,36,0,9,3.55
MALE,36,0,12,3.6833333333333336
MALE,36,0,13,3.7
MALE,36,0,14,3.05
MALE,36,0,15,3.9833333333333334
MALE,36,0,19,1.8
MALE,36,0,20,1.7166666666666666
MALE,36,0,21,2.35
MALE,42,2,1,8.866666666666667
MALE,42,2,2,10.25
MALE,42,2,3,1.6166666666666667
MALE,42,2,5,8.433333333333334
MALE,42,2,6,1.75
MALE,42,2,7,9.0
MALE,42,2,8,9.049999999999999
MALE,42,2,9,8.666666666666666
MALE,42,2,10,0.9833333333333333
MALE,42,2,12,8.55
MALE,42,2,13,1.0
MALE,42,2,14,8.833333333333334
MALE,42,2,15,7.466666666666667
MALE,42,2,16,6.733333333333333
MALE,42,2,19,7.416666666666666
MALE,42,2,21,6.933333333333334
MALE,39,4,1,9.6
MALE,39,4,5,8.95
MALE,39,4,6,7.966666666666667
MALE,39,4,8,5.85
MALE,39,4,9,6.3500000000000005
MALE,39,4,12,6.8500000000000005
MALE,39,4,13,5.366666666666667
MALE,39,4,15,5.616666666666666
MALE,39,4,16,10.85
MALE,39,4,19,6.5166666666666675
MALE,39,4,20,9.483333333333333
MALE,50,4,1,5.3
MALE,50,4,2,8.983333333333334
MALE,50,4,3,7.083333333333333
MALE,50,4,5,8.283333333333333
MALE,50,4,6,6.766666666666667
MALE,50,4,7,8.083333333333334
MALE,50,4,8,7.9
MALE,50,4,9,7.800000000000001
MALE,50,4,10,8.583333333333334
MALE,50,4,11,9.366666666666667
MALE,50,4,12,10.083333333333334
MALE,50,4,13,1.0666666666666667
MALE,50,4,14,6.216666666666666
MALE,50,4,15,8.333333333333332
MALE,50,4,16,9.7
MALE,50,4,17,10.116666666666667
MALE,50,4,18,8.266666666666667
MALE,50,4,19,8.366666666666667
MALE,50,4,20,9.033333333333333
MALE,50,4,21,9.183333333333334
MALE,50,4,22,1.6333333333333333
FEMALE,45,0,1,8.033333333333333
FEMALE,45,0,2,7.85
FEMALE,45,0,5,5.666666666666666
FEMALE,45,0,6,8.433333333333334
FEMALE,45,0,7,3.2666666666666666
FEMALE,45,0,8,7.366666666666666
FEMALE,45,0,9,6.283333333333333
FEMALE,45,0,12,6.966666666666667
FEMALE,45,0,13,4.983333333333333
FEMALE,45,0,14,4.616666666666666
FEMALE,45,0,15,3.983333333333333
FEMALE,45,0,16,5.266666666666667
FEMALE,45,0,19,8.133333333333333
FEMALE,45,0,20,7.3999999999999995
FEMALE,45,0,21,3.533333333333333
MALE,37,2,1,3.6500000000000004
MALE,37,2,5,2.55
MALE,37,2,6,4.45
MALE,37,2,7,1.5333333333333332
MALE,37,2,8,1.75
MALE,37,2,12,2.8666666666666667
MALE,37,2,13,0.9666666666666667
MALE,37,2,14,2.9000000000000004
MALE,37,2,19,3.3666666666666667
MALE,37,2,21,1.9666666666666668
FEMALE,49,0,2,3.966666666666667
FEMALE,49,0,3,3.433333333333333
FEMALE,49,0,4,2.4
FEMALE,49,0,6,1.35
FEMALE,49,0,7,3.3833333333333333
FEMALE,49,0,8,2.8666666666666667
FEMALE,49,0,9,3.6666666666666665
FEMALE,49,0,10,3.4499999999999997
FEMALE,49,0,11,2.1333333333333333
FEMALE,49,0,12,2.3000000000000003
FEMALE,49,0,13,1.9500000000000002
FEMALE,49,0,14,2.05
FEMALE,49,0,15,4.433333333333334
FEMALE,49,0,16,4.0
FEMALE,49,0,17,3.866666666666667
FEMALE,49,0,18,2.3666666666666667
FEMALE,49,0,19,2.25
FEMALE,49,0,20,1.8666666666666667
FEMALE,49,0,21,3.6999999999999997
MALE,31,2,2,1.3166666666666667
MALE,31,2,5,1.3666666666666667
MALE,31,2,6,4.966666666666667
MALE,31,2,7,4.733333333333333
MALE,31,2,9,3.1999999999999997
MALE,31,2,12,2.283333333333333
MALE,31,2,13,2.5666666666666664
MALE,31,2,14,0.7166666666666667
MALE,31,2,16,4.816666666666667
MALE,31,2,19,4.883333333333333
MALE,31,2,20,3.0500000000000003
MALE,31,2,21,4.866666666666667
MALE,28,4,1,4.85
MALE,28,4,2,4.066666666666666
MALE,28,4,3,7.883333333333334
MALE,28,4,4,10.833333333333334
MALE,28,4,5,4.699999999999999
MALE,28,4,6,3.4833333333333334
MALE,28,4,7,4.033333333333333
MALE,28,4,8,5.333333333333334
MALE,28,4,9,5.133333333333334
MALE,28,4,10,10.466666666666667
MALE,28,4,12,1.5666666666666667
MALE,28,4,13,6.466666666666667
MALE,28,4,14,3.8166666666666664
MALE,28,4,15,5.1
MALE,28,4,16,1.9666666666666668
MALE,28,4,17,8.15
MALE,28,4,18,8.05
MALE,28,4,19,4.083333333333333
MALE,28,4,20,5.683333333333333
MALE,28,4,21,2.816666666666667
FEMALE,26,0,1,3.6166666666666667
FEMALE,26,0,2,4.133333333333334
FEMALE,26,0,5,3.7333333333333334
FEMALE,26,0,6,4.85
FEMALE,26,0,8,4.566666666666666
FEMALE,26,0,9,3.7666666666666666
FEMALE,26,0,12,3.45
FEMALE,26,0,13,2.9833333333333334
FEMALE,26,0,14,3.716666666666667
FEMALE,26,0,15,4.916666666666666
FEMALE,26,0,16,3.7333333333333334
FEMALE,26,0,20,2.3333333333333335
FEMALE,26,0,21,3.65
MALE,66,0,1,2.2
MALE,66,0,2,1.9666666666666668
MALE,66,0,5,3.466666666666667
MALE,66,0,6,3.033333333333333
MALE,66,0,7,1.0
MALE,66,0,8,5.083333333333333
MALE,66,0,9,0.26666666666666666
MALE,66,0,12,2.25
MALE,66,0,13,2.1333333333333333
MALE,66,0,14,1.5166666666666666
MALE,66,0,15,3.9
MALE,66,0,16,3.6333333333333333
MALE,66,0,19,1.35
MALE,66,0,20,0.13333333333333333
MALE,66,0,21,5.533333333333333
MALE,28,0,1,1.9833333333333334
MALE,28,0,5,3.1333333333333333
MALE,28,0,7,4.8
MALE,28,0,8,0.9333333333333333
MALE,28,0,9,5.5
MALE,28,0,12,2.45
MALE,28,0,13,2.316666666666667
MALE,28,0,14,2.966666666666667
MALE,28,0,15,3.5833333333333335
MALE,28,0,16,0.7000000000000001
MALE,28,0,19,4.633333333333334
MALE,28,0,20,2.1166666666666667
MALE,28,0,21,1.95
MALE,23,4,1,5.183333333333333
MALE,23,4,2,4.866666666666667
MALE,23,4,3,7.699999999999999
MALE,23,4,4,7.65
MALE,23,4,5,5.816666666666666
MALE,23,4,8,3.5500000000000003
MALE,23,4,9,1.2
MALE,23,4,11,10.9
MALE,23,4,12,4.066666666666666
MALE,23,4,13,5.65
MALE,23,4,14,3.8666666666666667
MALE,23,4,15,6.050000000000001
MALE,23,4,16,3.7333333333333334
MALE,23,4,17,8.4
MALE,23,4,18,10.816666666666668
MALE,23,4,19,2.7833333333333337
MALE,23,4,20,3.9
MALE,23,4,21,6.166666666666667
FEMALE,40,0,1,3.4166666666666665
FEMALE,40,0,2,4.233333333333333
FEMALE,40,0,5,3.2
FEMALE,40,0,7,3.2666666666666666
FEMALE,40,0,8,1.9333333333333333
FEMALE,40,0,9,3.6833333333333336
FEMALE,40,0,12,0.7333333333333334
FEMALE,40,0,13,1.0999999999999999
FEMALE,40,0,14,0.9
FEMALE,40,0,15,0.7333333333333333
FEMALE,40,0,16,4.683333333333334
FEMALE,40,0,19,1.0
FEMALE,40,0,20,3.85
FEMALE,40,0,21,3.35
FEMALE,44,4,1,5.966666666666667
FEMALE,44,4,2,7.3
FEMALE,44,4,3,7.783333333333333
FEMALE,44,4,4,9.200000000000001
FEMALE,44,4,5,6.5
FEMALE,44,4,6,9.083333333333334
FEMALE,44,4,7,7.9
FEMALE,44,4,9,7.066666666666666
FEMALE,44,4,10,5.233333333333334
FEMALE,44,4,11,7.016666666666666
FEMALE,44,4,12,9.899999999999999
FEMALE,44,4,13,7.583333333333333
FEMALE,44,4,14,6.45
FEMALE,44,4,15,6.933333333333334
FEMALE,44,4,16,7.716666666666667
FEMALE,44,4,17,7.949999999999999
FEMALE,44,4,18,8.616666666666667
FEMALE,44,4,19,7.55
FEMALE,44,4,20,5.1499999999999995
FEMALE,44,4,21,7.866666666666667
MALE,42,0,1,6.35
MALE,42,0,2,7.3
MALE,42,0,5,7.066666666666666
MALE,42,0,6,9.083333333333334
MALE,42,0,7,9.666666666666666
MALE,42,0,8,5.3500000000000005
MALE,42,0,9,6.65
MALE,42,0,10,5.2
MALE,42,0,11,8.666666666666668
MALE,42,0,12,7.966666666666667
MALE,42,0,13,7.25
MALE,42,0,14,6.533333333333333
MALE,42,0,15,8.516666666666667
MALE,42,0,16,9.733333333333333
MALE,42,0,17,8.3
MALE,42,0,18,8.733333333333334
MALE,42,0,19,6.716666666666667
MALE,42,0,20,7.116666666666667
MALE,42,0,21,7.199999999999999
MALE,24,0,1,8.8
MALE,24,0,2,9.9
MALE,24,0,6,6.833333333333333
MALE,24,0,7,7.1
MALE,24,0,8,8.5
MALE,24,0,9,6.283333333333334
MALE,24,0,13,10.016666666666666
MALE,24,0,14,9.4
MALE,24,0,15,8.166666666666668
MALE,24,0,16,8.133333333333333
MALE,24,0,20,6.516666666666667
MALE,24,0,21,7.2
MALE,24,3,1,3.55
MALE,24,3,2,3.4
MALE,24,3,3,7.283333333333333
MALE,24,3,4,6.916666666666667
MALE,24,3,5,3.416666666666667
MALE,24,3,6,3.183333333333333
MALE,24,3,7,2.4333333333333336
MALE,24,3,8,3.316666666666667
MALE,24,3,9,4.166666666666666
MALE,24,3,10,11.033333333333333
MALE,24,3,11,7.6000000000000005
MALE,24,3,12,3.283333333333333
MALE,24,3,13,2.15
MALE,24,3,14,4.116666666666667
MALE,24,3,15,3.1666666666666665
MALE,24,3,16,5.333333333333333
MALE,24,3,17,8.566666666666666
MALE,24,3,18,9.783333333333333
MALE,24,3,19,6.15
MALE,24,3,20,2.3666666666666667
MALE,24,3,21,2.4999999999999996
MALE,26,0,1,5.283333333333334
MALE,26,0,2,3.3333333333333335
MALE,26,0,5,3.8833333333333333
MALE,26,0,6,1.7
MALE,26,0,7,1.8333333333333335
MALE,26,0,8,4.116666666666667
MALE,26,0,9,2.1333333333333333
MALE,26,0,12,1.1833333333333333
MALE,26,0,13,2.6500000000000004
MALE,26,0,14,0.6666666666666667
MALE,26,0,15,4.683333333333334
MALE,26,0,16,3.5999999999999996
MALE,26,0,19,1.0166666666666666
MALE,26,0,20,2.8666666666666663
MALE,26,0,21,4.3999999999999995
MALE,49,0,5,2.716666666666667
MALE,49,0,6,3.283333333333333
MALE,49,0,7,3.1166666666666663
MALE,49,0,9,2.6833333333333336
MALE,49,0,12,2.15
MALE,49,0,13,2.05
MALE,49,0,14,3.783333333333333
MALE,49,0,16,2.15
MALE,49,0,19,0.06666666666666667
MALE,49,0,20,1.0833333333333333
MALE,49,0,21,2.8666666666666667
FEMALE,71,2,1,1.8
FEMALE,71,2,2,1.3
FEMALE,71,2,5,3.1166666666666667
FEMALE,71,2,6,2.7333333333333334
FEMALE,71,2,7,4.65
FEMALE,71,2,8,3.4
FEMALE,71,2,9,4.2
FEMALE,71,2,12,3.4333333333333336
FEMALE,71,2,13,3.216666666666667
FEMALE,71,2,14,2.916666666666667
FEMALE,71,2,15,2.4833333333333334
FEMALE,71,2,16,2.5833333333333335
FEMALE,71,2,19,2.8000000000000003
FEMALE,71,2,20,3.5999999999999996
FEMALE,71,2,21,2.6166666666666667
MALE,39,4,1,5.3
MALE,39,4,2,9.966666666666667
MALE,39,4,3,7.683333333333334
MALE,39,4,5,8.816666666666666
MALE,39,4,6,5.983333333333334
MALE,39,4,7,8.600000000000001
MALE,39,4,8,9.8
MALE,39,4,9,10.366666666666667
MALE,39,4,10,6.55
MALE,39,4,11,9.133333333333333
MALE,39,4,12,8.9
MALE,39,4,13,8.183333333333332
MALE,39,4,14,9.483333333333333
MALE,39,4,15,10.249999999999998
MALE,39,4,16,7.550000000000001
MALE,39,4,17,8.55
MALE,39,4,18,9.166666666666666
MALE,39,4,19,7.316666666666666
MALE,39,4,20,6.3500000000000005
MALE,39,4,21,6.566666666666666
MALE,27,1,1,8.1
MALE,27,1,2,9.149999999999999
MALE,27,1,3,7.7
MALE,27,1,4,8.783333333333333
MALE,27,1,5,9.85
MALE,27,1,6,7.033333333333333
MALE,27,1,7,8.5
MALE,27,1,8,2.9
MALE,27,1,9,8.966666666666667
MALE,27,1,10,9.433333333333332
MALE,27,1,11,7.416666666666666
MALE,27,1,12,6.866666666666667
MALE,27,1,13,6.833333333333334
MALE,27,1,14,8.366666666666667
MALE,27,1,15,10.816666666666666
MALE,27,1,16,10.283333333333333
MALE,27,1,17,9.066666666666666
MALE,27,1,18,7.416666666666666
MALE,27,1,20,7.583333333333334
MALE,27,1,21,6.316666666666666
MALE,44,1,1,5.716666666666667
MALE,44,1,2,8.316666666666666
MALE,44,1,3,8.833333333333334
MALE,44,1,4,8.616666666666667
MALE,44,1,5,8.616666666666667
MALE,44,1,6,9.766666666666666
MALE,44,1,7,9.966666666666667
MALE,44,1,8,7.0
MALE,44,1,9,6.216666666666667
MALE,44,1,10,8.3
MALE,44,1,11,1.7166666666666668
MALE,44,1,12,8.766666666666666
MALE,44,1,13,9.783333333333333
MALE,44,1,14,8.766666666666667
MALE,44,1,15,8.083333333333334
MALE,44,1,16,8.383333333333335
MALE,44,1,17,8.616666666666667
MALE,44,1,18,8.283333333333333
MALE,44,1,19,8.933333333333334
MALE,44,1,20,7.85
MALE,44,1,21,8.65
MALE,44,1,22,0.31666666666666665
MALE,23,0,1,2.8666666666666667
MALE,23,0,2,3.2666666666666666
MALE,23,0,3,7.966666666666667
MALE,23,0,5,2.5666666666666664
MALE,23,0,6,5.15
MALE,23,0,7,2.283333333333333
MALE,23,0,8,4.333333333333334
MALE,23,0,9,1.9
MALE,23,0,10,7.5166666666666675
MALE,23,0,11,6.433333333333334
MALE,23,0,13,1.4166666666666665
MALE,23,0,14,0.9500000000000001
MALE,23,0,15,5.033333333333334
MALE,23,0,16,4.033333333333333
MALE,23,0,17,10.2
MALE,23,0,18,8.3
MALE,23,0,19,3.4166666666666665
MALE,23,0,20,5.65
MALE,23,0,21,4.7
MALE,50,0,1,2.0666666666666664
MALE,50,0,2,4.083333333333334
MALE,50,0,3,7.216666666666668
MALE,50,0,4,7.05
MALE,50,0,5,1.3333333333333333
MALE,50,0,6,1.9166666666666665
MALE,50,0,7,1.3333333333333335
MALE,50,0,8,0.4333333333333333
MALE,50,0,9,2.3333333333333335
MALE,50,0,10,7.316666666666666
MALE,50,0,11,7.3
MALE,50,0,12,0.4666666666666667
MALE,50,0,14,4.033333333333333
MALE,50,0,15,3.9333333333333336
MALE,50,0,16,3.25
MALE,50,0,17,8.916666666666668
MALE,50,0,18,9.266666666666666
MALE,50,0,19,3.9
MALE,50,0,20,3.2333333333333334
MALE,50,0,21,2.7
MALE,41,0,1,7.283333333333333
MALE,41,0,2,8.133333333333333
MALE,41,0,3,8.2
MALE,41,0,4,5.6
MALE,41,0,5,4.85
MALE,41,0,6,4.949999999999999
MALE,41,0,7,6.1499999999999995
MALE,41,0,8,9.750000000000002
MALE,41,0,9,5.616666666666666
MALE,41,0,10,5.166666666666667
MALE,41,0,11,6.1499999999999995
MALE,41,0,12,6.716666666666667
MALE,41,0,13,4.116666666666666
MALE,41,0,14,6.466666666666666
MALE,41,0,15,4.683333333333334
MALE,41,0,16,9.133333333333333
MALE,41,0,19,8.416666666666666
MALE,41,0,20,4.516666666666667
MALE,41,0,21,5.4
MALE,19,1,1,5.216666666666667
MALE,19,1,2,6.366666666666667
MALE,19,1,3,9.616666666666665
MALE,19,1,5,3.1333333333333333
MALE,19,1,6,3.116666666666667
MALE,19,1,7,5.133333333333333
MALE,19,1,8,2.75
MALE,19,1,9,5.283333333333333
MALE,19,1,10,8.283333333333333
MALE,19,1,12,3.1833333333333336
MALE,19,1,14,4.616666666666666
MALE,19,1,15,5.833333333333334
MALE,19,1,16,2.466666666666667
MALE,19,1,17,10.316666666666666
MALE,19,1,19,5.1000000000000005
MALE,19,1,20,2.5
MALE,19,1,21,2.1666666666666665
MALE,32,2,1,9.916666666666666
MALE,32,2,2,10.616666666666665
MALE,32,2,3,9.883333333333335
MALE,32,2,4,6.216666666666667
MALE,32,2,5,8.3
MALE,32,2,6,7.25
MALE,32,2,7,7.25
MALE,32,2,9,6.133333333333333
MALE,32,2,10,8.450000000000001
MALE,32,2,11,6.95
MALE,32,2,12,6.45
MALE,32,2,13,5.566666666666666
MALE,32,2,14,8.083333333333334
MALE,32,2,15,7.116666666666666
MALE,32,2,16,7.833333333333333
MALE,32,2,18,8.016666666666667
MALE,32,2,19,7.8
MALE,32,2,20,7.6
MALE,32,2,21,8.016666666666667
FEMALE,38,4,1,3.6333333333333333
FEMALE,38,4,2,1.8833333333333333
FEMALE,38,4,3,1.4833333333333332
FEMALE,38,4,4,2.583333333333333
FEMALE,38,4,5,5.216666666666667
FEMALE,38,4,6,5.283333333333333
FEMALE,38,4,7,3.4166666666666665
FEMALE,38,4,8,2.0166666666666666
FEMALE,38,4,9,3.15
FEMALE,38,4,10,2.933333333333333
FEMALE,38,4,11,2.1666666666666665
FEMALE,38,4,12,0.8666666666666667
FEMALE,38,4,13,3.6
FEMALE,38,4,15,0.8666666666666667
FEMALE,38,4,16,2.4499999999999997
FEMALE,38,4,17,4.1499999999999995
FEMALE,38,4,18,3.716666666666667
FEMALE,38,4,19,2.75
FEMALE,38,4,20,0.9
FEMALE,38,4,21,1.4666666666666668
MALE,30,4,1,11.516666666666666
MALE,30,4,2,6.333333333333333
MALE,30,4,6,7.199999999999999
MALE,30,4,7,11.316666666666666
MALE,30,4,9,8.166666666666666
MALE,30,4,13,8.616666666666667
MALE,30,4,14,11.05
MALE,30,4,15,9.700000000000001
MALE,30,4,16,11.716666666666667
MALE,30,4,20,6.949999999999999
MALE,30,4,21,8.733333333333334
MALE,41,0,1,5.8
MALE,41,0,2,6.5
MALE,41,0,3,8.8
MALE,41,0,4,5.816666666666666
MALE,41,0,5,7.05
MALE,41,0,6,6.6499999999999995
MALE,41,0,7,6.366666666666666
MALE,41,0,8,7.7
MALE,41,0,9,5.25
MALE,41,0,10,8.483333333333333
MALE,41,0,11,5.116666666666666
MALE,41,0,12,8.216666666666667
MALE,41,0,13,5.766666666666667
MALE,41,0,14,9.033333333333333
MALE,41,0,15,8.916666666666668
MALE,41,0,16,7.483333333333334
MALE,41,0,17,8.55
MALE,41,0,18,4.233333333333333
MALE,41,0,19,8.266666666666667
MALE,41,0,20,9.083333333333332
MALE,41,0,21,4.933333333333333
FEMALE,23,0,1,3.283333333333333
FEMALE,23,0,2,3.8333333333333335
FEMALE,23,0,5,1.85
FEMALE,23,0,6,1.5999999999999999
FEMALE,23,0,7,0.9833333333333333
FEMALE,23,0,8,1.4
FEMALE,23,0,9,1.2
FEMALE,23,0,12,1.7833333333333332
FEMALE,23,0,13,1.1166666666666667
FEMALE,23,0,14,1.3833333333333333
FEMALE,23,0,15,3.9833333333333334
FEMALE,23,0,16,0.4166666666666667
FEMALE,23,0,19,3.2666666666666666
FEMALE,23,0,20,4.05
FEMALE,23,0,21,3.8000000000000003
FEMALE,26,2,1,4.166666666666667
FEMALE,26,2,2,0.5666666666666667
FEMALE,26,2,5,5.583333333333333
FEMALE,26,2,6,5.3
FEMALE,26,2,7,4.966666666666667
FEMALE,26,2,8,4.550000000000001
FEMALE,26,2,9,3.3499999999999996
FEMALE,26,2,12,5.366666666666667
FEMALE,26,2,13,1.5833333333333335
FEMALE,26,2,15,5.35
FEMALE,26,2,16,4.866666666666667
FEMALE,26,2,19,3.95
FEMALE,26,2,20,4.8999999999999995
FEMALE,26,2,21,2.8166666666666664
MALE,47,2,1,1.35
MALE,47,2,2,0.6666666666666666
MALE,47,2,5,5.2
MALE,47,2,6,4.366666666666667
MALE,47,2,7,3.916666666666667
MALE,47,2,8,3.216666666666667
MALE,47,2,9,2.1833333333333336
MALE,47,2,13,4.95
MALE,47,2,14,2.85
MALE,47,2,15,2.4
MALE,47,2,16,0.7666666666666666
MALE,47,2,19,4.233333333333333
MALE,47,2,20,3.0
MALE,47,2,21,1.4833333333333334
MALE,43,3,1,6.533333333333333
MALE,43,3,5,9.083333333333334
MALE,43,3,6,10.2
MALE,43,3,7,9.866666666666665
MALE,43,3,8,7.1000000000000005
MALE,43,3,12,8.083333333333332
MALE,43,3,13,9.7
MALE,43,3,14,5.866666666666667
MALE,43,3,15,10.133333333333333
MALE,43,3,19,5.383333333333334
MALE,43,3,20,7.199999999999999
MALE,43,3,21,9.200000000000001
MALE,32,0,1,0.15000000000000002
MALE,32,0,2,4.266666666666667
MALE,32,0,6,4.2
MALE,32,0,7,4.416666666666666
MALE,32,0,8,0.8999999999999999
MALE,32,0,9,0.41666666666666663
MALE,32,0,13,1.8333333333333333
MALE,32,0,14,3.033333333333333
MALE,32,0,15,0.5166666666666667
MALE,32,0,16,1.4666666666666668
MALE,32,0,20,3.116666666666667
MALE,32,0,21,3.8
FEMALE,31,4,1,9.066666666666666
FEMALE,31,4,2,6.3
FEMALE,31,4,5,6.933333333333334
FEMALE,31,4,6,8.833333333333334
FEMALE,31,4,7,9.233333333333333
FEMALE,31,4,8,6.266666666666667
FEMALE,31,4,9,8.85
FEMALE,31,4,12,4.816666666666667
FEMALE,31,4,13,5.633333333333334
FEMALE,31,4,15,8.916666666666668
FEMALE,31,4,16,4.933333333333333
FEMALE,31,4,19,7.683333333333333
FEMALE,31,4,20,5.85
FEMALE,31,4,21,6.033333333333333
MALE,31,4,2,5.833333333333333
MALE,31,4,5,8.283333333333333
MALE,31,4,7,6.666666666666667
MALE,31,4,9,8.316666666666666
MALE,31,4,10,0.6833333333333333
MALE,31,4,12,8.383333333333333
MALE,31,4,13,8.266666666666667
MALE,31,4,14,8.383333333333333
MALE,31,4,15,0.7833333333333333
MALE,31,4,16,7.016666666666667
MALE,31,4,19,7.85
MALE,31,4,20,6.566666666666666
MALE,31,4,21,7.966666666666667
MALE,25,0,1,7.566666666666667
MALE,25,0,2,8.35
MALE,25,0,4,5.766666666666667
MALE,25,0,5,9.15
MALE,25,0,6,8.683333333333334
MALE,25,0,8,8.083333333333334
MALE,25,0,9,6.466666666666667
MALE,25,0,11,9.533333333333333
MALE,25,0,12,8.516666666666666
MALE,25,0,13,6.066666666666666
MALE,25,0,14,7.516666666666666
MALE,25,0,15,9.533333333333331
MALE,25,0,18,9.733333333333333
MALE,25,0,19,8.133333333333335
MALE,25,0,20,6.766666666666667
MALE,25,0,21,6.9
MALE,26,1,1,10.983333333333334
MALE,26,1,3,11.366666666666667
MALE,26,1,4,7.6499999999999995
MALE,26,1,5,10.366666666666665
MALE,26,1,6,11.2
MALE,26,1,7,9.266666666666667
MALE,26,1,8,10.866666666666667
MALE,26,1,9,7.816666666666666
MALE,26,1,10,8.950000000000001
MALE,26,1,11,7.066666666666667
MALE,26,1,12,6.216666666666667
MALE,26,1,13,10.833333333333332
MALE,26,1,14,7.05
MALE,26,1,15,10.633333333333335
MALE,26,1,16,7.816666666666666
MALE,26,1,17,6.533333333333333
MALE,26,1,18,9.333333333333332
MALE,26,1,19,11.2
MALE,26,1,20,8.333333333333334
MALE,26,1,21,10.200000000000001
MALE,51,4,1,4.183333333333334
MALE,51,4,2,6.75
MALE,51,4,3,7.733333333333333
MALE,51,4,5,4.95
MALE,51,4,6,5.433333333333333
MALE,51,4,7,7.433333333333334
MALE,51,4,8,3.65
MALE,51,4,10,5.966666666666667
MALE,51,4,12,3.916666666666667
MALE,51,4,13,6.333333333333334
MALE,51,4,14,7.066666666666666
MALE,51,4,15,5.883333333333334
MALE,51,4,16,5.216666666666667
MALE,51,4,17,6.633333333333333
MALE,51,4,20,4.3500000000000005
MALE,51,4,21,3.3833333333333333
FEMALE,29,3,1,5.9
FEMALE,29,3,2,1.1666666666666665
FEMALE,29,3,5,5.1
FEMALE,29,3,6,4.566666666666666
FEMALE,29,3,7,4.666666666666666
FEMALE,29,3,8,2.1333333333333333
FEMALE,29,3,9,2.2
FEMALE,29,3,12,5.366666666666666
FEMALE,29,3,13,2.9499999999999997
FEMALE,29,3,14,1.8666666666666667
FEMALE,29,3,15,2.6166666666666667
FEMALE,29,3,16,2.55
FEMALE,29,3,19,5.7333333333333325
FEMALE,29,3,20,0.9333333333333333
FEMALE,29,3,21,0.06666666666666667
MALE,27,0,1,1.55
MALE,27,0,2,1.3333333333333335
MALE,27,0,6,4.2
MALE,27,0,7,4.366666666666666
MALE,27,0,8,2.5166666666666666
MALE,27,0,9,3.033333333333333
MALE,27,0,13,4.683333333333334
MALE,27,0,14,0.7333333333333334
MALE,27,0,15,4.116666666666667
MALE,27,0,16,3.15
MALE,27,0,20,1.85
MALE,27,0,21,0.95
MALE,23,0,1,4.616666666666666
MALE,23,0,2,0.75
MALE,23,0,5,4.1499999999999995
MALE,23,0,7,4.266666666666667
MALE,23,0,8,2.75
MALE,23,0,9,4.083333333333333
MALE,23,0,12,2.5833333333333335
MALE,23,0,14,4.116666666666666
MALE,23,0,15,1.75
MALE,23,0,16,2.3333333333333335
MALE,23,0,19,1.7333333333333332
MALE,23,0,21,2.183333333333333
MALE,32,2,1,2.7166666666666663
MALE,32,2,2,3.3
MALE,32,2,5,5.383333333333334
MALE,32,2,6,3.283333333333333
MALE,32,2,8,3.2666666666666666
MALE,32,2,9,5.466666666666667
MALE,32,2,12,2.4
MALE,32,2,13,0.7833333333333334
MALE,32,2,14,2.9166666666666665
MALE,32,2,15,1.9500000000000002
MALE,32,2,16,2.7333333333333334
MALE,32,2,19,4.933333333333333
MALE,32,2,20,0.7333333333333333
MALE,32,2,21,4.166666666666667
MALE,47,1,1,8.083333333333334
MALE,47,1,2,5.533333333333333
MALE,47,1,3,6.633333333333333
MALE,47,1,4,8.15
MALE,47,1,5,8.133333333333333
MALE,47,1,6,5.766666666666667
MALE,47,1,7,8.883333333333333
MALE,47,1,8,8.083333333333332
MALE,47,1,9,8.816666666666666
MALE,47,1,10,9.1
MALE,47,1,11,8.75
MALE,47,1,12,7.066666666666666
MALE,47,1,13,7.1000000000000005
MALE,47,1,14,8.716666666666667
MALE,47,1,15,7.300000000000001
MALE,47,1,16,8.616666666666667
MALE,47,1,17,5.916666666666667
MALE,47,1,18,9.0
MALE,47,1,19,7.816666666666666
MALE,47,1,20,8.15
MALE,47,1,21,9.766666666666666
MALE,47,1,22,1.5
MALE,73,1,1,4.016666666666667
MALE,73,1,2,4.266666666666667
MALE,73,1,4,8.733333333333333
MALE,73,1,5,6.75
MALE,73,1,6,8.133333333333333
MALE,73,1,7,5.216666666666667
MALE,73,1,9,4.683333333333334
MALE,73,1,10,8.433333333333334
MALE,73,1,11,7.833333333333333
MALE,73,1,12,3.25
MALE,73,1,13,5.683333333333334
MALE,73,1,14,8.383333333333333
MALE,73,1,15,5.333333333333333
MALE,73,1,16,4.433333333333334
MALE,73,1,17,5.45
MALE,73,1,18,4.533333333333333
MALE,73,1,19,7.0
MALE,73,1,20,7.516666666666667
MALE,73,1,21,7.2
MALE,31,0,1,8.583333333333334
MALE,31,0,2,8.45
MALE,31,0,3,0.9833333333333333
MALE,31,0,4,7.716666666666667
MALE,31,0,6,6.116666666666666
MALE,31,0,8,5.05
MALE,31,0,9,7.233333333333333
MALE,31,0,10,5.716666666666667
MALE,31,0,11,7.066666666666667
MALE,31,0,13,6.866666666666666
MALE,31,0,14,4.7
MALE,31,0,15,7.366666666666667
